Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1,O2
7.049622902116384759e-01,-1.840778807473171463e+00,-1.227301656172444311e+01,5.926011643804351969e+00,-1.459435263337806532e+01,-1.958171954824246797e+01,1.263255629899781418e+01,-1.598338849847334409e+01,2.421885446083030136e+00,1.229967508473828985e+01,2.341033203790983119e+00,9.693528940899650337e+00,-2.487087543431688308e-01,-7.197863983406803667e-01,-1.285326805976122344e+01,3.445591624723302271e+00,1.219145395593861814e+01,-1.987388158204337429e+01,-2.027681674319848071e+01
-6.210117548073744942e+00,-3.915268436517084893e+00,7.958220370380511888e+00,-6.159770941139734113e+00,-1.206254422680017058e+01,-2.241822074734312409e+01,1.329970816286125412e+01,-2.252258778078591206e+00,1.548845082835557818e+01,4.074377415084664555e+00,1.183326865133788264e+00,9.459508434397740473e+00,3.663187869616564285e+00,-1.006389215292661632e+01,9.186097357473940406e+00,2.536078069931782863e+00,-2.139956262926140695e+01,-1.839652049541372136e+01,-1.847010409536492759e+01
-9.449338356200993161e+00,1.295964379028573354e+01,-2.823519888948579304e+00,-1.917544975339254609e+00,6.686156306080208722e+00,-2.353276409648462852e+00,-1.010151456326190966e-01,-7.956209044974291267e+00,4.232683151581284609e-01,5.301858384176732386e+00,-9.432092532705652843e+00,-3.647684866636244028e+00,-6.306338417706110810e+00,-2.421413481866744460e-02,-4.533166216388056391e+00,-8.831805289393546587e+00,-1.405708444611605223e+01,6.470100668008407219e+00,-1.252168315471142002e+01
-1.622767330266525221e+01,-7.331462480638535339e+00,1.173621481563673896e+01,2.377439069774837321e+00,2.456939318613581280e-01,4.228559496509069149e+00,-6.480286957771786760e+00,-6.423928326576898939e+00,1.472303757111505362e+01,-1.814416378491263249e+00,-1.322602445898102497e+00,-1.318944835288069761e+01,5.596609771354235541e+00,-1.114617681526115442e-02,4.207591639467083144e-01,2.638986933479351205e+00,1.588971815368932816e+01,6.329212393995859109e+00,-5.171261504019012634e+00
-3.586073535386307132e+00,-1.394769060310001940e+01,1.431332376245186833e+00,3.934168227691321740e-02,-1.884842354608450776e+01,9.502610136168021526e+00,-6.960471895266999276e+00,-2.471166198972234085e+01,-2.264249925619292725e+00,-3.428290229661649313e+00,1.281940926294959482e+00,1.536864858148390844e+01,-5.599560196923805577e+00,2.142197761927276289e+01,-7.523765663720586083e+00,-5.233037406324101859e+00,-4.897042045237152141e-01,1.080236267434346153e+01,1.523389542281970321e+01
5.669706595837234353e+00,7.957162253858544254e+00,3.556362785550130923e+01,-5.611316728771061774e-02,-5.587976893320241167e+00,-1.772615099306899200e+00,-1.093995293869687657e+01,-1.620410123754086484e+01,-6.042822459981193717e+00,-2.704420499816884149e+00,-8.147048820819836834e+00,3.239986632400079891e+00,-1.637420672536327615e+01,1.228199937107749484e+01,-1.685501011670522242e+00,1.368945282435732835e+01,-4.408800030633654110e+00,2.121835312961416165e+01,2.340699695849318829e+01
-6.946593533788596453e+00,-1.420393856553889300e+01,-4.723198153133484567e+00,-9.049619193122715899e+00,2.619485418918082953e+00,2.465674341697718042e+00,-9.226222825868898525e+00,7.999787282646556363e+00,-5.002274889810720993e+00,-9.530998588617903167e+00,5.003079812433699480e+00,-2.913456628903964951e+00,9.630381779392893193e+00,6.827417512355451024e+00,2.146772206571178643e+01,1.442561893363109782e+01,1.002341530351224463e+01,9.803204201102355242e+00,-2.952865188233256610e+00
2.520708692157969821e+01,-1.927943077958563833e+01,3.891315291894291484e+00,2.688625583870937863e+00,-6.192906226800858782e+00,7.862393108748314319e+00,-1.804555671398251571e+00,-9.374212751499507945e+00,1.824261913978631355e+01,-1.870992769957270596e+01,-3.783960333188250980e-01,-1.857940909748048597e+01,-9.295392767567660641e+00,9.760150281952858720e+00,4.776644888339108164e+00,1.656505093309127474e+01,-1.689907359134146958e+01,2.710144179705162415e+01,2.036041898705633812e+01
8.856856536527324408e+00,9.082676899899654543e+00,-7.941456625874695696e+00,-3.128286574279057319e+00,-3.431517544786357732e+00,-1.277596455657772800e+00,-5.594229925084399646e+00,1.155934966034272726e+01,-1.875947708321437535e+00,-6.378698759231943960e+00,-7.173713307959525665e+00,7.146280719364692224e+00,-1.296763959517838138e+01,1.354372417609886625e+01,-2.480066405810596564e+00,2.255772216017337684e+01,2.301323836143075230e+00,2.396942617624535288e+01,2.709960207567278090e+01
1.304330132660478370e+01,1.587222505624882096e+00,1.132080010652429891e+01,-8.640044745684328786e-01,2.440724535239661375e+00,5.872581874842742522e+00,-1.609906909670403863e+01,-7.156222731044748819e+00,1.581590093798460295e+01,-6.426844682773747763e+00,1.652407969134986132e+01,4.959551719766069233e+00,-1.020576439552050907e+01,2.964470343943228769e+01,-1.186545982409233346e+01,1.643270094243327506e+01,7.239135326249592772e+00,1.416151066984322249e+01,1.258612629320452569e+01
7.952430120737586705e+00,4.727196273687759742e+00,5.405123938742859124e+00,1.157968491065994776e+01,4.470323124419173233e-01,-1.128810214510879639e+01,-4.835705725970743885e+00,4.863050912174077034e+00,-4.613975180358106165e+00,-1.089869922802626867e+01,-5.747647327157162422e+00,-2.762186196266453120e+00,2.687078482205614294e-01,2.185835258080631860e+01,-3.674008468400409289e+00,1.173745880460342228e+01,6.868906274106632015e-01,1.862302748245713246e+01,3.210606454883397021e+01
1.852864974938573184e+01,-4.424275747796221125e+00,-8.611898534143275441e+00,5.053181939331422790e+00,-9.922562929498567996e+00,-1.656431167649898484e+01,9.289002318110952672e-01,-2.532042466903405842e+00,-1.384609993396741068e+01,5.820409790015260043e+00,-1.248271732800340850e+01,3.854256054576525869e+00,-7.769914917639153984e+00,2.098069542709732715e+01,-4.807214179596384085e+00,3.100794119990672471e+01,-3.375827460298738458e+01,3.388490803377675320e+01,-5.788573455283658742e-01
-7.870019834725422214e+00,-1.384406131609019397e+01,-2.172848941134277290e+00,-5.708056054436963400e+00,2.230229194329613751e-01,-5.338641482779112657e+00,-3.391121815619850821e+00,6.496363323656297872e+00,6.989425453743011829e+00,2.440800210373365697e+00,8.111583196165337739e+00,1.410052086789407433e+01,1.823270742969004843e+01,2.065209367729025303e+01,3.936678791220846740e+00,1.083170048262489260e+01,-3.808061673521905277e+00,1.098132723597668381e+01,1.040737925239152339e+01
-2.560737385658621434e+01,-1.185787213617667568e+01,1.471834773500526516e+01,-1.489139255898025205e+00,-2.873444756835430880e+00,7.747505123021936946e+00,-8.949170296027586957e+00,-2.534664544483406168e+00,-6.414032170392743204e+00,-5.924847773193121725e+00,4.499690910529971610e+00,-1.265590245135750713e+01,1.082190591841838057e+01,1.682892661390566502e+01,-6.669929326068522180e+00,9.208111781491933101e+00,-9.846469865457564197e+00,1.426346951164538801e+01,1.960344896708265594e+01
-4.461256083528830629e+00,-2.721888994312837706e+00,1.351709105372455255e+01,1.599436904513505731e+01,1.724118384975805540e+01,-7.110449255664817336e+00,-2.391189532260785455e+01,2.132589920077788914e+00,3.036627729883167870e+00,-3.114717633233404559e+00,-2.206212135740388547e+01,1.125839836242302816e+01,8.864870986658471841e-01,2.766562135608920059e+00,7.428411360975489153e+00,1.843659371289512450e+01,1.815557485055101594e+01,1.428646552645393264e+01,3.818137009475709664e+00
5.582185755475376432e+00,-1.272402857918041796e+01,-1.314395639265646132e+01,-3.073824519616067175e+00,-1.030827825014954291e+00,6.508075224985763185e+00,1.145438481401603070e+01,1.230832093393612681e+01,2.010094207747052053e+00,2.230908877968457382e+00,-2.153616690941899492e+01,-9.310002389192622019e+00,-9.541437757357217109e+00,-1.068570745510124098e+00,-2.220290746298348328e+00,-7.559977468496034803e+00,1.090989456690894954e+01,-5.092679671175649680e+00,-1.070355872260025620e+01
1.515169717479784683e+00,3.070529070456532672e+00,-3.659696437322058404e+00,3.988124317666772445e-01,1.349726769673304183e+00,-1.026975482114464278e+01,-3.961461667956616695e-01,4.710588140184870376e+00,1.862198108095167060e+00,-7.268733363139357806e+00,3.014030854803457338e+00,-1.180350909566071849e+01,9.356031493531558496e+00,-1.073185599552128444e+01,-1.434388935244932739e+01,1.639738083614229236e+00,-2.892800720831851358e+00,1.504396145931423057e+01,-2.763617158282178021e+00
2.754726109677837265e+00,-4.624579380344189694e+00,1.921396756296967823e+01,6.641455686574609274e+00,2.597862527484236406e+00,-5.825140909357041430e+00,3.207003327495327571e+00,-6.882071868791901359e+00,1.648572729740996579e+01,-2.554263808067850405e+01,-8.812849411613374428e+00,-2.681290207947635729e+00,2.909667663872349763e+00,-8.221289542715588539e+00,1.060366740722462708e+01,-2.438832861721388312e+01,-1.804320346226976568e+01,-2.637724408493321793e+00,-2.394806797236353191e+01
1.320910002669872441e+01,1.850360473653055005e+00,-6.717780069472265581e-01,2.151914879034248163e+00,-3.223046840325609175e+00,2.420402419806400474e+00,1.808205716344727820e+00,-1.873171901944390427e+01,2.522838421839559864e+00,1.196427232289016906e+01,1.280040747811147961e+00,1.368295343986870449e+01,-7.210527835160472243e+00,-1.790361082484756494e+01,-3.872294075421164106e+00,-1.549297875801883251e+01,-1.394310921532742990e-02,-2.141832805331351608e+01,-8.098116224171226563e+00
3.820575744624996606e+00,1.551481282264308259e+00,2.834225145492587306e+00,-3.728181186470099107e+00,-7.199228493893658154e+00,-6.674202256315414417e+00,4.973685164527446467e+00,-1.089445216795651650e+00,1.195717089200563521e+00,-1.146002667384599327e+00,-5.734135472701480829e+00,-7.765715509040455267e+00,2.193775040888263916e+00,-2.968566971181390812e+01,-7.925906341575327474e+00,-1.434355168473459585e+01,-1.178901443931312087e+01,-1.969820279398377494e+01,-3.386425834574846050e+01
7.989129275910215711e+00,3.867995544245269368e+00,1.126931916660077171e+01,-7.434205622581251838e+00,4.597676950576793153e+00,-4.979569529796798122e+00,2.405843383455454010e+00,4.303014548386151716e+00,-3.547703523674249571e+00,2.702460937454837175e+00,3.535110627403965200e+00,-1.375381552083227543e+00,1.938752191674121717e+00,-2.270223199118405333e+01,-5.648706738151992868e-01,-2.945513459045481852e+01,5.085514633513809279e+00,-7.169500940561353275e+01,-1.199652295840290606e+01
-9.395627418527588759e+00,4.994825272889986678e+00,-1.232161706298422210e+01,-1.009894173321699978e-01,4.679457429388499179e+00,-2.608413270774473958e+01,9.860957355019572823e-01,1.539780051986063825e+00,5.379063069772040961e+00,1.720292988803587164e+00,5.804738833742791648e+00,-1.477212253854527013e+01,-7.786325740027104203e+00,-1.821785886871692028e+01,3.864455699760054763e+00,-1.446447929096670926e+01,3.158493321313871949e+00,-2.103674681195818152e+01,-1.505921887172089058e+01
-1.095393689216036748e+01,-3.439005907792451300e+00,-8.396974974293980765e+00,6.580193443638775008e+00,2.082576520190021441e+01,8.392462291997333068e+00,7.632957231654940777e+00,-8.778380797360988197e+00,4.460110449979992175e+00,-1.442968983560590068e+01,-2.054279905607963386e+01,5.186772256807049786e+00,-1.414143915584607036e+01,-7.169755127369554337e+00,-5.274058552207546491e+00,-1.949863618997193271e+01,-3.877002147255337761e+00,3.078242079137978315e-01,-3.993112115283949048e+00
1.614113923024487818e+01,1.839692666338304194e+00,-2.236990832166407817e+00,1.320900206641786667e+01,7.424154006604582356e+00,-1.185989992043131824e+00,9.778814678518719106e+00,1.516659838933846149e+00,-4.014509119839485329e+00,-6.869723552058839999e+00,-1.182412141516056003e+01,-8.543643760379856289e+00,1.187058550751812724e+01,-3.493125085582038736e+01,6.362384844894315883e+00,-1.953740211382550740e+01,3.611741990795815038e+00,-2.172438423915071226e+01,-2.854703719381684479e+01
1.009015351470678779e+00,2.360081284201744900e+00,1.304623619855249927e+01,-1.465354086995041172e+01,7.592792989687467298e+00,-9.453274530385966656e+00,1.383296117275487447e+01,6.598340598096136489e+00,9.421784815448445372e+00,-1.333535087482528858e-01,1.420561881985546826e+01,-4.553878531458810386e+00,7.081253762279636099e+00,-3.303542919523173538e+01,-9.224823303650220296e+00,-8.914890818763430147e+00,2.577184610268105658e+01,-2.516124042101771963e+01,-1.791366540609507751e+01
-6.232291834461349822e+00,-2.428890309093365474e+01,1.119765348252297521e+01,1.762784327496571279e+01,7.177353983652785985e+00,1.832605010378432198e+01,-8.319141655987737138e+00,1.393543849935493206e+01,-2.046341142817967196e+00,-1.991784219988137705e+00,2.652371238230916806e+00,9.005608848156516189e+00,-1.516542735402132802e+00,-3.024735666447379501e+01,1.153743134145526916e+01,-7.296764213638039287e+00,-1.651068165391419384e+01,-1.174403095924510332e+01,-2.880187765677312939e+01
-6.213944935471181985e+00,6.465257458594902751e+00,8.197663671870976998e+00,-2.884090527239492108e+00,-6.903224188931883276e+00,-7.891336349162209274e+00,2.494310707232235469e+00,-2.259640578169954672e+00,5.801589544066174220e+00,-1.134484164639734871e+01,5.207075169276183857e+00,-6.811756178182788446e+00,5.129811361046908935e+00,-1.710194542232913761e+01,-1.606701124802492942e+01,-1.081655346004770735e+01,-1.151247918446179241e+01,-2.805761383235643791e+01,3.474061502698952975e+00
-6.491231216382576719e+00,1.499421962202512448e+00,-3.915994867076914021e-01,9.248266682556124607e+00,-1.257973834714505479e+01,-5.155386642107725237e+00,-1.605378746526908884e+01,2.456952178392927166e+01,-1.326144138394966099e+01,3.425754413603031789e+00,2.148012272617418006e+01,4.242449736526016757e+00,8.790554076803823946e+00,-6.846671357192785301e+00,-5.449306537164329001e+00,-1.992811646693984073e+01,2.584876480793696363e+00,7.782823481734941318e+00,-7.094327188581720733e+00
-7.089590210458418085e+00,5.640488652435708516e+00,1.229569737679693908e+01,-7.375352772088316300e+00,-1.003592640116875856e+01,-9.617854585194717032e+00,-4.814085688847477229e+00,1.453253731854593589e+01,9.135932953162278380e+00,5.692700329349793087e+00,1.013871169492672131e+01,3.137209324001589028e+00,-4.251488374705427731e+00,-3.360312290156598714e+00,1.054621694496028717e+01,2.046202371381422935e+01,-8.336980183556811141e+00,-6.086067727906709912e-01,1.555358624150722768e+01
-1.283147802603659926e+01,-1.286843595447262700e+01,-5.264523083831041950e-01,-1.610839424825448063e+01,6.879721330580653493e+00,1.103770762679183726e+01,-1.969799729786815279e+00,1.682778770476690333e+00,-7.180570008570128060e+00,-3.806841905778969082e+00,-5.554573473542399054e-01,2.394491064599240993e+00,-3.370741701165810511e+00,-7.211457852165044535e+00,-5.663722474522252526e+00,2.101655965797127212e+00,3.916836758376287531e+00,-6.691935791633646380e-01,1.814460886581416688e+01
-1.500420402220508542e+01,-3.157731751623933825e+00,6.779680123724077134e+00,-1.312946170084540931e+01,1.421626554661141917e+01,1.433790816634917675e+01,7.409086129327338455e+00,2.616260284245627066e+00,6.754160236832532860e+00,1.002488646815393558e+01,-1.298633016876689084e+01,-1.023300880082570252e+01,1.735737568574090517e+01,2.713935299234311671e+01,-4.008060010188810196e+00,-1.052832353458046555e+01,-1.297903440708864942e+01,6.245811120661735494e+00,1.096487116360042080e+01
-1.950043776544192031e+00,-1.091529456565580603e+01,1.012038975394605522e+01,-3.309567497050653007e+00,7.340027723811108906e+00,1.333893272146103826e+01,-1.177938968212292936e+00,1.388925760905662798e+01,1.280860246978530270e+01,5.328872442908210161e+00,1.198812904376168298e+01,1.787243025505712790e+00,-6.636792729826171744e+00,-1.015422811724267627e+00,-1.550420522136423074e+01,3.427242345228206943e+01,5.513932189016015339e-01,2.153746378832389041e+01,1.763502344510622422e+01
-5.929258703203995395e+00,7.446013762128753655e+00,1.796820067510646624e+01,5.240931525711989281e+00,-1.669350543983701085e+00,1.324360733402410517e+01,6.728072702353804502e+00,-9.632495022679480101e+00,4.100233381775960417e+00,3.865549893412884686e+00,1.225806059737885789e+01,-1.808891987933020751e+00,1.871660521029988544e+01,3.912360744510608157e+01,9.459452905068697959e+00,2.766027291203353755e+01,-1.971259636136949711e-01,3.015821052242654332e+01,2.054064784721705905e+01
1.107159285443295360e+01,-1.405116542068494212e+01,4.367541541817330786e-01,3.119245697691607755e-01,1.676674527468553677e+01,-5.973100589685642170e+00,-3.450980793232655497e+00,-8.023257063839634995e+00,1.152600316534689640e+01,-4.994568476275426328e+00,1.325616834954640000e+00,-2.724305961648004981e+00,3.345221061750790881e+01,2.954726362211967938e+01,-7.282659793449007823e-01,2.431459584214980296e+01,6.476232072128429884e+00,2.340377122074123406e+01,2.363799115434309783e+01
2.930766532669165869e+00,-9.286547819223208933e+00,-2.626102209464173942e+00,-2.502346306586392011e+00,-4.436544302961796582e+00,1.672428710457865364e+01,-5.777039625557667257e+00,-1.287955199055290656e+01,-1.078410946695286654e+01,-1.697284105756831307e+00,1.856362321304793639e+01,7.188579519045310562e+00,2.629329569025313340e+00,3.923194362100093713e+01,7.136438583412734182e+00,2.441773888266216375e+01,-1.993860904281264723e+00,3.190170652758065373e+01,2.496374775610268770e+01
2.653176800779831535e+00,5.343141282719811258e+00,1.395075362788366213e+01,1.118023318531553656e+01,-1.148153277673196548e+01,-1.956050713479707825e+00,-8.021484823982090617e+00,-2.551452795328855938e+00,-8.271096405788073147e-01,8.332749784524546399e+00,2.829699423159131921e+00,-1.262879591144995217e+01,-1.719997650743910356e+01,1.457516861030765831e+01,3.448712416474476683e+00,3.352074475666218945e+01,1.011782727611925203e+01,2.913151610826896132e+01,1.368580604969604941e+01
-7.431204075544507681e+00,-6.293745322772479334e+00,1.471852578682512735e+01,1.985821061156950104e-02,2.529919219978793432e+00,-1.542637119323800654e+01,6.907243483189625444e+00,-8.600172953936493059e+00,-6.477797263992941978e+00,-1.449314895340753928e+01,6.563456361041145604e-01,-6.548238847940309526e+00,-1.003934213767800898e+00,1.900130048601780075e+01,-1.756827379898032149e+01,4.493698614872368324e+01,-1.000795894675997566e+01,1.031471058744036817e+01,2.439166935906199996e+01
-1.210284157799756954e+00,-9.283906567890587880e+00,-4.433744923903157442e+00,2.797846702939051688e+00,1.291860507454226692e+01,-4.264835716378277297e+00,-3.783933962896953940e+00,-3.549544064487193840e+00,-6.608048377672815832e+00,-1.384391165298356263e+01,1.200632439576951072e+01,-1.248536431222933146e-01,7.552902701406157826e-01,1.722901272600018174e+01,-1.852257081725347021e+01,1.556655518776412173e+01,3.267056342451727158e+00,2.709826218679518917e+01,2.291103939388852595e+01
3.610011036314403565e+00,9.067194295401829862e+00,-1.005033731864265256e+01,3.111027321837237736e+01,-8.438001281172402557e+00,3.259528086655846035e+00,-2.426491422288715682e+01,-3.468221924895112940e-01,-1.578069629991788858e+01,-4.077782552351790102e+00,4.945505503344394427e+00,1.522590816931932167e+01,-8.286748179469544118e-01,1.036310673595366261e+01,-6.171145661928881587e+00,6.805103266738864676e+00,-1.770288352479655103e+01,1.888395497944711465e+01,-3.795119186693785562e-01
7.161957397126753833e+00,9.477117565918680597e+00,1.319034466166112374e+01,-8.038506666042659343e-02,-1.704793789805286153e+01,-6.448252434472649064e+00,6.357420756990920907e+00,-1.378453052880678698e+01,8.052561458811759998e-01,-2.021976457289316464e-01,7.629006665092059158e+00,-1.810647939210797119e+01,1.303149923112326292e+01,1.197309230710899186e+01,1.772705816683051339e+01,7.380472545463530487e+00,-2.266002170340824762e+01,7.732488527005310530e+00,2.463445415642055991e+01
-9.389182651836552873e-01,7.220711925409985632e+00,-1.541727373595374573e+01,-6.958451128662319185e+00,3.770444873504421035e-01,1.468974494161174871e+00,-9.292689325880711948e+00,1.366229602825947431e+01,9.407063830906269075e+00,-9.751067679709677360e-01,-2.150507412899483484e+01,1.954281689293964064e+00,-4.845241120634228515e+00,6.198819040034054595e+00,-3.247470468801747057e+00,-1.007065752717145379e+01,-1.375550299632410578e+01,1.532422868280380435e+01,-1.806690427468960181e+01
1.079123779324209131e+01,8.487096739402934631e+00,-1.592801428541651809e+01,4.809597674335028827e+00,7.714368991309327406e+00,5.365898761866076505e+00,1.931908254440701356e+00,1.191889760188795577e+01,1.266255957605840976e+01,5.220603355584944261e+00,3.591298814417705820e+00,-1.801910302243175055e+00,4.508847885883561446e+00,-1.135784818729068668e+01,1.702121577043378053e+01,-3.844232202006071741e+00,2.042959700414735380e+01,-3.032990481485945633e+00,1.195437166920811478e+00
7.989308907942713200e-02,-2.315792789380564098e+00,-1.682951148087099114e+00,7.340889498852443573e+00,-2.964566384816968281e+01,4.106133612062904170e+00,-1.129111579351813255e+01,-4.599254883398713467e+00,-1.056567986404705728e+01,2.415781170372644393e+00,-5.002032010728346911e+00,7.571698360653817517e+00,3.984804684275427888e+00,1.051639121233981555e+01,-1.395444693722328999e+01,4.157316161549685418e+00,1.467164931699653430e+01,-1.913938982415863244e+00,-1.474586503840902907e+01
7.928471185176799274e+00,-2.045929746366153434e+00,1.024397157291544014e+00,3.009834582808979864e+00,9.773682878571948507e+00,6.551328748239426680e+00,1.473168454252735959e-01,1.481855012301653751e+01,-4.797470950265241285e+00,2.087382126250871550e-01,-5.657525770465316128e+00,-7.171447244057983283e+00,4.315882078081695106e+00,-2.503510457529885969e+01,6.136151726350263402e+00,-1.197585283367547859e+01,3.657356382267022976e+00,-2.731555491141581271e+01,-2.438405868876533233e+01
-4.898522085891503508e+00,-6.480812785336027559e+00,-1.059952166277199481e+01,1.569124622693901072e+00,-1.366797132594509279e+01,-1.800484397394651603e+00,-2.870410921331302134e+01,3.884704076139478435e+00,-7.407293295176663683e+00,-3.017756664228855357e+00,-2.377247896414242945e+00,-2.070232210959523478e+00,-9.403057427454362127e+00,-1.361080668778708969e+01,6.486210958227608181e+00,-1.401242573930143287e+01,-8.331789991983635346e+00,-5.209109787154077686e+00,-2.199244743121668577e+01
-1.812588366568641618e+01,1.677291677159773453e+00,2.218643383771796707e+00,1.482230962657886408e+01,7.248297618479643489e+00,-7.272831758365456700e+00,-3.368601118240653336e-01,1.099144801213203415e+01,-8.091106879006551011e+00,8.167314727391856266e+00,-6.968058729677284013e+00,-8.985771168277127074e+00,9.296778481401400285e+00,-1.954884301211389541e+01,-1.328973656657074365e+01,-1.189251345519399905e+01,8.918337927595919368e+00,-6.814473817449611559e+00,-2.921447622217214146e+01
2.683589880185226928e+00,-5.278983273258480935e+00,2.664700886364801846e+00,1.357247212275628812e+01,-1.996701015820282876e+01,-1.470171855651452475e+01,-8.751688195804785408e+00,-1.356531806357553371e+01,-2.966233463403771253e+00,1.200166030979174003e+01,7.168090565483681509e+00,-4.173378028001822670e+00,-1.007796581041139206e+01,-2.147989989739749461e+01,-1.878889654411742427e+01,-2.701083674688245750e+01,-1.621016960597773604e+01,-3.651778664514027639e+01,-1.364237900430105555e+01
7.253240631466256083e+00,-4.330662059269771547e+00,-4.803878940542793963e+00,-1.171011521119708298e+00,-1.474851869409402028e+01,-8.800428903262841329e-01,-1.267735248462339115e+01,-3.363533516832789338e+00,1.970301784969261671e-01,-2.960999594179257066e+00,-1.211413172695566054e+01,6.311466128642736706e+00,3.936204852955702105e+00,-4.984717980762520995e+01,1.447318452352367224e+01,-3.644460138369412050e+01,-2.016876240325930780e+01,-3.652277725940728459e+01,-4.540237332665012104e+01
5.753473318075695175e+00,5.999004339828999832e+00,2.033464179167857111e+01,-6.434945618898617603e+00,6.187184168872344792e+00,-5.372303350062132665e+00,7.641812407417456932e+00,6.282181171444881862e+00,-2.901214925193106531e+00,3.893204901586045263e+00,-1.814380013288037929e+01,4.061054985879110291e+00,5.053541679661628372e+00,-2.611595676917963260e+01,-9.191699719846161187e+00,-2.600135920871915829e+01,-1.454907043516617371e+00,-2.239000630538727066e+01,-3.436895298352415296e+01
4.221866614374399695e+00,1.184539245514380035e+01,4.297612100073044950e+00,4.292028431462364679e+00,1.215769521152950539e+01,-1.184180454569580654e+00,-1.186746182923244630e+00,-1.639274941924580897e+00,-1.392567334561717018e+01,-2.576598065238188795e+00,-1.533792066165640788e+00,-2.704230310877894894e+00,-9.990071767728970542e+00,-2.383945927093435913e+01,1.200360214402525116e+01,-2.336071996747993396e+01,-5.313603160639960299e-01,-5.328337018225284716e+00,-2.171869638537143388e+01
-3.485869659549873045e+00,3.982602542700949488e+00,1.128489036521784605e+01,-6.492333579817837652e+00,-9.141293870519175135e-02,-2.070588932864290044e+01,-2.441099115117389751e+00,-1.758729638520544647e+00,9.690525115793027666e+00,-1.209637629750456611e+01,1.329136837470140087e+01,8.940061033687424441e+00,-1.077723933604228002e+01,-1.475341876206646141e+01,-7.316932971348443004e+00,-1.033971114168776850e+01,4.649009595418863938e+00,-7.641200799012832334e+00,-3.028460452641081702e+01
-8.067462514455923994e+00,1.794315865242568009e+01,-1.456212988669322961e+01,8.851616681096938777e+00,2.395344434105620479e+01,-1.518435391577791549e+01,-7.243064663302564377e+00,-1.106711095261242672e+00,1.780107292789509854e+00,-1.667149536442887481e+01,-5.319861874653792455e+00,2.432096073561458738e+01,-3.540871012295165876e+00,-2.719898246678414111e+01,1.041321250238857843e+01,-6.308496527159710432e+00,-6.646445856036490518e+00,-1.365796936542020923e+01,-1.578641742426743377e+01
5.517282690437805392e+00,-7.055155720327482172e+00,-1.464841812450545788e+01,4.240562762269059149e+00,-1.022595901937236640e+01,5.099797612510667655e+00,8.945687224157737205e+00,3.734589141945253932e+00,3.935833811362041690e+00,1.175931846370935752e+01,-2.719186900585197186e+00,-7.926466147304871868e+00,1.115185248380134375e+01,-5.193107100334760418e+00,-1.692603080779579550e+00,-2.890114706923196053e+01,-6.161451657384346525e+00,-7.608167214521103894e+00,-3.796266037949893146e+00
4.264474161982750644e+00,-1.837974639209258498e+01,4.600626106489263734e+00,2.670031038474470009e+01,-1.035367628926460704e+01,-1.635481469554082068e+01,-4.347358974020409939e+00,1.114645357586774743e+00,4.512151097897237229e+00,7.996950528657407631e+00,-2.952611470304591368e+00,5.259545821467369819e+00,4.249623847448488867e+00,5.753495490339883389e+00,8.703396298464463499e+00,-1.804913724021234600e+01,1.786250356330845790e+01,-1.073693606164214565e+01,-1.401218773568941245e+01
-5.608990908438262757e+00,7.146278895895543215e+00,1.854857689420273203e+01,1.473296895554204511e+01,-3.022163861268886365e+00,-1.900350318304435682e+00,1.487739893221838727e+01,1.558085303002097177e+01,6.164554683065828655e+00,4.024157469900352169e+00,2.511746327316429017e+01,5.142825381714822841e-01,1.045448782543374122e+01,1.034329655552114069e+01,7.104764961721584449e+00,1.520232089146609056e+01,-1.727781790958494934e+00,1.038623745503526941e+01,-7.805042493233016465e+00
1.109424189192056964e+01,-7.718335526467313912e+00,-1.009935778972381470e+01,-1.078740497973375412e+01,-3.498076689059971489e+00,-8.307957844085134269e+00,1.229568047283703613e+01,-9.894224329610636914e+00,1.534948513330635977e+00,9.982399986250170443e+00,9.378054212391676359e+00,1.085411026641601140e+01,1.123964623088518344e+01,9.985411457022868476e+00,1.460584529097828010e+01,-2.147734900892243282e+00,-5.532567130469338679e+00,-3.068860616854696133e-01,-5.156061009404970363e+00
-8.828655145476005828e+00,-2.736922417753635539e+00,1.433766465012820790e+00,-5.187886816093838505e+00,2.834821745661336490e+00,-8.943279365307580164e+00,1.425300254442677783e+01,9.452055465070581253e-01,-8.332624794461244377e+00,-8.008691973244584261e+00,-6.035219846996792370e+00,-5.502784930445631772e+00,7.477397542131744679e+00,2.681397672721750780e+01,1.398195962337266351e+01,2.519946574452813692e+01,3.807206717015874542e+00,2.903267852418619555e+01,2.354049637208083912e+00
-5.835233787910405034e+00,-1.769796510121123845e+01,-1.235096244696317846e+01,-1.913950334403826758e+01,-7.428552490976797706e+00,8.530735919605485496e-01,9.680128831149891866e+00,7.039187080486305703e+00,1.515287306521284982e+01,8.906583936509498756e+00,-2.109119131974666050e+00,1.005202549553039759e+01,-3.574556942725479747e-01,2.830501926299911730e+01,7.001071260323500134e+00,-6.239236718538924364e+00,-4.972192532624595707e+00,2.352070106748551837e+01,2.604059194249196452e+01
